,Unnamed: 0,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
1513,1513,1,75.1,53.2,4.0,31.8,64.1,31.5,34.7,12,0,-21.89999999999999,32.3,3.200000000000003
1514,1514,0,91.4,54.1,9.0,98.7,31.3,83.9,50.2,10,0,-37.3,-67.4,-33.7
1515,1515,0,85.0,46.3,6.0,96.9,40.9,97.6,33.0,1,1,-38.7,-56.00000000000001,-64.6
1516,1516,0,96.4,54.1,6.0,87.9,42.2,78.4,59.7,2,2,-42.3,-45.7,-18.700000000000003
1517,1517,0,98.5,25.5,6.0,80.0,50.9,86.1,49.6,7,0,-73.0,-29.1,-36.49999999999999
1518,1518,1,38.6,38.0,2.0,30.5,54.8,69.9,34.2,7,2,-0.6000000000000014,24.3,-35.7
1519,1519,0,94.6,22.4,7.0,90.6,62.8,78.5,55.1,10,1,-72.19999999999999,-27.8,-23.4
1520,1520,1,58.2,55.4,2.0,63.8,50.6,39.9,50.9,4,0,-2.8000000000000043,-13.199999999999996,11.0
1521,1521,0,66.1,31.7,6.0,62.0,38.7,69.1,52.6,8,1,-34.39999999999999,-23.3,-16.499999999999993
1522,1522,1,62.5,54.6,5.0,31.8,30.6,74.2,33.8,8,1,-7.899999999999999,-1.1999999999999993,-40.400000000000006
1523,1523,0,84.3,68.5,9.0,82.3,53.2,64.5,54.3,3,2,-15.799999999999995,-29.099999999999994,-10.200000000000005
1524,1524,0,80.6,48.3,9.0,80.4,56.8,99.0,25.6,9,2,-32.3,-23.60000000000001,-73.4
1525,1525,0,80.6,32.4,6.0,83.9,56.6,62.2,33.6,4,2,-48.2,-27.300000000000004,-28.6
1526,1526,0,75.6,54.2,8.0,95.5,54.1,67.1,44.1,7,0,-21.39999999999999,-41.4,-22.999999999999996
1527,1527,0,71.5,41.5,7.0,91.6,49.3,67.8,51.7,2,0,-30.0,-42.3,-16.099999999999994
1528,1528,1,69.3,59.0,1.0,50.3,35.6,35.6,30.0,4,2,-10.299999999999995,-14.699999999999996,-5.600000000000001
1529,1529,1,64.7,20.8,2.0,72.8,55.5,68.8,50.8,9,2,-43.900000000000006,-17.299999999999997,-18.0
1530,1530,1,37.3,52.4,1.0,61.9,62.8,66.5,35.7,12,0,15.1,0.8999999999999986,-30.8
1531,1531,1,55.4,31.8,2.0,35.2,34.7,58.4,58.4,1,2,-23.6,-0.5,0.0
1532,1532,0,62.8,35.6,9.0,78.9,40.0,77.7,54.3,0,2,-27.2,-38.900000000000006,-23.40000000000001
1533,1533,0,63.3,53.5,9.0,82.0,59.0,83.2,49.5,5,2,-9.799999999999995,-23.0,-33.7
1534,1534,0,64.8,41.1,6.0,65.5,59.3,84.3,51.8,6,1,-23.7,-6.200000000000003,-32.5
1535,1535,1,71.9,25.7,4.0,56.7,67.7,63.6,26.2,6,1,-46.2,11.0,-37.400000000000006
1536,1536,1,70.9,50.4,3.0,79.8,31.0,68.3,30.0,3,1,-20.500000000000007,-48.8,-38.3
1537,1537,0,81.6,54.5,6.0,99.6,53.3,97.5,35.4,11,0,-27.099999999999994,-46.3,-62.1
1538,1538,1,73.3,50.7,3.0,70.8,58.8,61.5,53.4,7,0,-22.599999999999994,-12.0,-8.100000000000001
1539,1539,0,66.6,44.9,6.0,78.0,58.7,92.9,55.8,9,1,-21.7,-19.3,-37.10000000000001
1540,1540,0,70.1,50.5,9.0,88.3,69.0,85.9,50.2,4,2,-19.599999999999994,-19.3,-35.7
1541,1541,0,61.9,50.9,7.0,60.6,51.2,78.2,35.8,13,2,-11.0,-9.4,-42.400000000000006
1542,1542,0,88.3,41.0,9.0,67.8,49.8,74.1,68.7,5,2,-47.3,-18.0,-5.399999999999992
1543,1543,0,86.8,35.2,6.0,93.9,35.3,63.6,55.0,13,2,-51.6,-58.60000000000001,-8.600000000000001
1544,1544,0,98.3,50.6,8.0,90.3,48.2,92.4,57.1,4,0,-47.7,-42.1,-35.300000000000004
1545,1545,0,67.7,50.7,6.0,61.6,27.3,92.2,30.7,5,1,-17.0,-34.3,-61.5
1546,1546,1,77.9,58.9,1.0,65.4,64.3,65.1,51.4,12,2,-19.000000000000007,-1.1000000000000083,-13.699999999999996
1547,1547,0,83.9,56.9,8.0,91.2,52.9,62.4,47.9,7,0,-27.000000000000007,-38.3,-14.5
1548,1548,1,55.3,31.0,2.0,73.6,33.3,53.7,61.9,4,2,-24.3,-40.3,8.199999999999996
1549,1549,1,64.4,60.5,1.0,79.9,35.5,64.1,50.5,10,2,-3.9000000000000057,-44.400000000000006,-13.599999999999994
1550,1550,1,68.8,33.2,2.0,79.8,58.2,68.0,50.3,0,1,-35.599999999999994,-21.599999999999994,-17.700000000000003
1551,1551,1,59.8,58.5,1.0,66.6,60.8,58.7,34.5,6,2,-1.2999999999999972,-5.799999999999997,-24.200000000000003
1552,1552,1,63.6,33.4,2.0,76.7,21.9,52.2,50.6,11,2,-30.200000000000003,-54.8,-1.6000000000000014
1553,1553,1,70.8,31.4,2.0,50.0,37.1,31.5,55.8,2,1,-39.4,-12.9,24.3
1554,1554,0,90.0,25.1,7.0,60.8,54.7,73.9,59.1,11,0,-64.9,-6.099999999999994,-14.800000000000004
1555,1555,0,79.1,50.8,7.0,91.6,46.7,70.2,52.7,4,1,-28.3,-44.89999999999999,-17.5
1556,1556,1,63.4,52.6,4.0,68.0,35.2,38.0,24.8,10,1,-10.799999999999995,-32.8,-13.2
1557,1557,0,100.0,69.3,6.0,99.7,44.4,77.2,41.5,5,2,-30.700000000000003,-55.3,-35.7
1558,1558,1,58.3,36.8,4.0,54.7,65.8,59.0,56.7,5,1,-21.5,11.099999999999994,-2.299999999999997
1559,1559,0,97.3,60.4,6.0,72.7,30.8,97.8,51.5,0,2,-36.9,-41.900000000000006,-46.3
1560,1560,1,65.5,31.0,1.0,58.1,66.7,54.7,31.4,12,0,-34.5,8.600000000000001,-23.300000000000004
1561,1561,0,70.5,22.8,9.0,84.4,51.2,89.2,56.8,4,0,-47.7,-33.2,-32.400000000000006
1562,1562,1,71.0,54.0,1.0,56.7,50.6,79.2,22.8,10,1,-17.0,-6.100000000000001,-56.400000000000006
1563,1563,1,33.8,35.1,5.0,72.2,54.6,31.7,38.4,7,2,1.3000000000000045,-17.6,6.699999999999999
1564,1564,1,77.7,28.1,2.0,33.2,37.6,38.9,33.3,8,0,-49.6,4.399999999999999,-5.600000000000001
1565,1565,1,36.4,25.1,2.0,39.4,33.8,39.1,26.4,12,1,-11.299999999999995,-5.600000000000001,-12.700000000000005
1566,1566,0,73.6,34.4,6.0,74.0,41.8,90.7,54.3,13,0,-39.2,-32.2,-36.400000000000006
1567,1567,1,69.3,20.0,5.0,33.1,36.8,55.0,34.9,9,1,-49.3,3.699999999999996,-20.1
1568,1568,0,65.1,38.9,8.0,86.0,42.3,94.1,33.8,5,0,-26.2,-43.7,-60.3
1569,1569,1,73.9,37.5,1.0,34.8,34.1,54.2,50.3,7,2,-36.400000000000006,-0.6999999999999957,-3.9000000000000057
1570,1570,1,52.9,32.3,5.0,53.1,50.6,31.9,31.6,4,2,-20.6,-2.5,-0.2999999999999971
1571,1571,0,93.4,40.3,7.0,98.6,57.2,81.3,33.2,11,2,-53.10000000000001,-41.39999999999999,-48.1
1572,1572,1,55.7,33.5,2.0,77.4,35.3,50.3,56.5,10,1,-22.200000000000003,-42.10000000000001,6.200000000000003
1573,1573,1,68.5,50.9,2.0,39.7,58.4,56.8,50.3,11,0,-17.6,18.7,-6.5
1574,1574,0,85.0,42.9,6.0,71.2,58.4,89.1,58.0,6,2,-42.1,-12.800000000000004,-31.099999999999994
1575,1575,1,66.6,28.6,1.0,62.3,53.8,56.1,32.3,4,1,-37.99999999999999,-8.5,-23.800000000000004
1576,1576,1,71.3,33.4,4.0,61.6,28.7,57.5,53.4,12,2,-37.9,-32.900000000000006,-4.100000000000001
1577,1577,0,72.9,47.1,7.0,71.5,48.3,79.4,69.6,9,2,-25.800000000000004,-23.200000000000003,-9.800000000000011
1578,1578,0,64.1,30.8,9.0,95.1,39.5,92.6,67.6,8,2,-33.3,-55.6,-25.0
1579,1579,0,90.7,46.1,6.0,79.2,57.2,80.5,59.0,1,2,-44.6,-22.0,-21.5
1580,1580,0,68.3,39.1,8.0,79.5,46.8,85.7,52.5,8,1,-29.2,-32.7,-33.2
1581,1581,1,62.4,65.3,5.0,60.5,22.1,33.5,55.8,13,2,2.8999999999999986,-38.4,22.3
1582,1582,1,70.4,20.3,3.0,39.0,35.8,54.2,35.0,8,2,-50.10000000000001,-3.200000000000003,-19.200000000000003
1583,1583,1,37.9,33.6,1.0,56.5,66.4,59.6,56.9,6,0,-4.299999999999997,9.900000000000006,-2.700000000000003
1584,1584,0,81.2,42.1,9.0,91.3,50.9,74.9,32.1,12,1,-39.1,-40.4,-42.8
1585,1585,1,66.2,28.4,3.0,35.5,50.8,37.8,24.9,3,1,-37.8,15.299999999999995,-12.9
1586,1586,1,78.8,56.6,2.0,51.8,32.6,62.6,30.1,6,1,-22.2,-19.2,-32.5
1587,1587,1,62.3,34.2,3.0,72.2,67.5,35.6,25.2,9,2,-28.099999999999994,-4.700000000000003,-10.400000000000002
1588,1588,1,64.6,55.1,3.0,68.7,51.9,59.8,30.6,6,0,-9.499999999999991,-16.800000000000004,-29.2
1589,1589,0,75.4,41.4,6.0,81.4,52.5,72.1,42.7,9,1,-34.00000000000001,-28.90000000000001,-29.39999999999999
1590,1590,1,59.3,30.0,1.0,66.9,52.9,58.5,56.3,11,2,-29.3,-14.000000000000009,-2.200000000000003
1591,1591,0,80.1,41.6,7.0,77.6,46.5,98.3,53.6,6,0,-38.49999999999999,-31.099999999999994,-44.7
1592,1592,1,56.4,32.9,4.0,58.1,68.0,53.0,63.6,11,2,-23.5,9.9,10.6
1593,1593,1,70.4,22.8,2.0,33.8,31.5,52.3,31.7,8,2,-47.60000000000001,-2.299999999999997,-20.6
1594,1594,0,62.7,52.2,7.0,92.4,43.6,66.5,66.4,9,2,-10.5,-48.8,-0.0999999999999943
1595,1595,0,97.5,48.9,6.0,77.4,56.1,99.8,56.5,9,0,-48.6,-21.300000000000004,-43.3
1596,1596,0,75.1,59.8,8.0,83.5,59.8,73.8,50.4,7,1,-15.299999999999995,-23.700000000000003,-23.4
1597,1597,1,35.9,31.1,1.0,57.6,38.0,64.6,33.1,3,1,-4.799999999999997,-19.6,-31.499999999999996
1598,1598,0,71.6,62.1,8.0,91.1,53.0,69.7,31.8,5,1,-9.499999999999991,-38.1,-37.900000000000006
1599,1599,0,60.1,53.3,9.0,80.8,53.8,96.7,66.4,0,1,-6.800000000000004,-27.0,-30.3
1600,1600,1,50.4,67.8,3.0,34.4,24.0,58.4,27.3,3,2,17.4,-10.4,-31.1
1601,1601,1,51.6,52.4,2.0,31.4,32.4,62.7,21.3,2,0,0.7999999999999972,1.0,-41.400000000000006
1602,1602,0,86.7,44.7,8.0,89.9,23.5,71.6,43.9,6,2,-42.0,-66.4,-27.7
1603,1603,1,65.4,27.8,2.0,55.7,33.9,73.4,68.0,5,1,-37.60000000000001,-21.800000000000004,-5.400000000000006
1604,1604,1,63.4,62.1,5.0,61.3,51.6,66.7,23.7,10,1,-1.2999999999999972,-9.699999999999996,-43.0
1605,1605,0,89.1,44.0,9.0,95.0,67.3,83.3,41.3,0,0,-45.1,-27.700000000000003,-42.0
1606,1606,0,95.6,40.7,6.0,87.8,41.1,81.2,30.4,8,0,-54.89999999999999,-46.7,-50.8
1607,1607,0,97.7,43.1,8.0,64.7,48.9,93.4,41.3,11,0,-54.6,-15.800000000000004,-52.10000000000001
1608,1608,0,80.4,58.3,6.0,93.5,44.9,72.6,48.8,2,2,-22.10000000000001,-48.6,-23.8
1609,1609,0,94.3,67.7,6.0,65.6,50.0,96.3,21.1,0,0,-26.599999999999994,-15.599999999999994,-75.19999999999999
1610,1610,1,79.6,56.1,3.0,60.8,35.0,35.4,22.3,3,2,-23.499999999999996,-25.8,-13.099999999999998
1611,1611,0,84.9,32.3,6.0,80.7,59.6,81.6,60.4,4,0,-52.60000000000001,-21.1,-21.2
1612,1612,1,31.2,51.7,5.0,33.7,54.9,33.8,67.3,1,2,20.500000000000004,21.2,33.5
1613,1613,0,90.5,41.0,6.0,98.0,46.8,77.2,48.6,5,0,-49.5,-51.2,-28.6
1614,1614,0,77.3,24.4,6.0,81.3,57.3,95.6,51.1,11,1,-52.9,-24.0,-44.49999999999999
1615,1615,1,67.7,20.0,3.0,79.3,56.3,65.3,60.6,3,2,-47.7,-23.0,-4.699999999999996
1616,1616,1,54.4,37.7,2.0,51.9,62.6,76.7,65.9,12,2,-16.699999999999996,10.700000000000005,-10.799999999999995
1617,1617,0,62.1,41.5,7.0,82.2,43.7,63.0,52.9,2,2,-20.6,-38.5,-10.1
1618,1618,1,55.6,52.5,4.0,32.6,31.6,73.5,50.3,10,2,-3.1000000000000014,-1.0,-23.200000000000003
1619,1619,0,74.9,51.3,8.0,61.0,43.2,97.0,31.6,6,1,-23.60000000000001,-17.799999999999997,-65.4
1620,1620,0,94.5,53.6,6.0,70.1,39.3,87.9,52.4,4,1,-40.9,-30.8,-35.50000000000001
1621,1621,1,59.0,25.3,4.0,62.2,58.0,69.6,20.1,2,2,-33.7,-4.200000000000003,-49.49999999999999
1622,1622,1,36.7,53.3,4.0,63.4,33.5,78.5,32.2,0,0,16.599999999999994,-29.9,-46.3
1623,1623,0,62.5,54.4,6.0,71.3,47.1,60.6,61.4,12,1,-8.100000000000001,-24.2,0.7999999999999972
1624,1624,0,93.4,31.6,8.0,75.1,35.0,80.0,36.5,1,1,-61.8,-40.1,-43.5
1625,1625,1,54.1,64.5,4.0,67.2,37.2,78.4,30.3,11,0,10.4,-30.0,-48.10000000000001
1626,1626,0,95.8,34.3,9.0,86.3,43.6,85.3,38.0,2,1,-61.5,-42.7,-47.3
1627,1627,1,33.6,66.1,2.0,59.5,64.6,54.7,52.6,9,0,32.49999999999999,5.099999999999994,-2.1000000000000014
1628,1628,0,96.3,44.7,7.0,62.9,47.6,87.1,51.2,5,1,-51.6,-15.299999999999995,-35.89999999999999
1629,1629,1,60.0,22.6,3.0,63.4,50.3,50.9,21.1,0,1,-37.4,-13.1,-29.8
1630,1630,1,54.8,25.5,4.0,71.0,34.4,73.7,50.9,0,0,-29.3,-36.6,-22.800000000000004
1631,1631,1,58.2,68.9,2.0,62.7,21.5,71.3,56.9,8,2,10.700000000000005,-41.2,-14.4
1632,1632,0,64.1,46.9,6.0,94.3,56.4,62.2,37.4,9,2,-17.199999999999996,-37.9,-24.800000000000004
1633,1633,0,84.6,51.9,8.0,90.7,52.4,80.3,22.3,5,2,-32.7,-38.3,-58.0
1634,1634,1,79.1,52.4,2.0,60.8,62.8,63.3,58.1,11,0,-26.7,2.0,-5.199999999999996
1635,1635,1,59.1,35.7,2.0,38.9,54.1,59.1,60.3,7,1,-23.4,15.200000000000005,1.1999999999999955
1636,1636,0,90.1,68.0,7.0,62.0,64.6,91.1,32.5,4,2,-22.099999999999994,2.5999999999999943,-58.6
1637,1637,0,76.1,42.6,7.0,98.2,43.7,92.9,64.6,4,1,-33.49999999999999,-54.5,-28.30000000000001
1638,1638,0,74.1,22.0,7.0,80.6,51.1,62.3,36.7,13,2,-52.1,-29.499999999999996,-25.599999999999994
1639,1639,1,75.6,51.1,3.0,50.3,32.6,57.2,65.2,4,2,-24.499999999999996,-17.699999999999996,8.0
1640,1640,0,82.5,51.1,6.0,97.4,47.8,85.8,48.4,5,1,-31.4,-49.60000000000001,-37.4
1641,1641,1,65.8,57.7,5.0,58.2,58.9,56.5,35.0,8,0,-8.099999999999994,0.6999999999999957,-21.5
1642,1642,0,95.7,44.6,8.0,92.3,50.8,68.2,46.4,5,0,-51.1,-41.5,-21.800000000000004
1643,1643,0,89.3,55.5,9.0,92.7,53.5,78.3,42.4,2,2,-33.8,-39.2,-35.9
1644,1644,0,88.4,26.0,7.0,75.2,27.5,88.6,41.7,4,0,-62.400000000000006,-47.7,-46.89999999999999
1645,1645,0,93.4,32.2,8.0,92.8,54.4,83.8,52.3,2,0,-61.2,-38.4,-31.5
1646,1646,1,62.9,54.8,3.0,62.0,65.5,75.3,51.4,11,1,-8.100000000000001,3.5,-23.9
1647,1647,1,57.9,50.7,1.0,78.9,31.5,52.3,31.5,7,0,-7.199999999999996,-47.400000000000006,-20.8
1648,1648,0,92.4,43.5,7.0,94.9,42.4,66.5,67.8,9,2,-48.900000000000006,-52.50000000000001,1.2999999999999972
1649,1649,0,82.3,50.2,6.0,97.3,45.5,90.6,40.0,9,2,-32.099999999999994,-51.8,-50.6
1650,1650,0,87.1,43.7,8.0,94.8,30.7,86.5,44.3,7,0,-43.39999999999999,-64.1,-42.2
1651,1651,1,32.0,56.1,3.0,53.5,32.2,37.4,31.9,7,2,24.1,-21.3,-5.5
1652,1652,0,62.7,42.5,9.0,92.7,42.4,93.3,62.9,6,0,-20.200000000000003,-50.3,-30.4
1653,1653,0,65.5,35.1,9.0,80.1,30.5,93.1,30.2,8,2,-30.4,-49.6,-62.89999999999999
1654,1654,1,56.2,35.5,5.0,32.8,57.7,79.3,33.6,7,2,-20.700000000000003,24.90000000000001,-45.7
1655,1655,0,94.8,38.6,8.0,72.8,43.8,78.9,40.3,11,1,-56.2,-29.0,-38.60000000000001
1656,1656,1,61.7,52.3,5.0,52.0,20.1,77.6,31.0,11,0,-9.400000000000006,-31.9,-46.6
1657,1657,1,64.1,57.8,5.0,66.5,58.6,54.5,56.1,8,2,-6.299999999999997,-7.899999999999999,1.6000000000000014
1658,1658,1,64.8,57.2,2.0,56.8,33.6,64.1,32.5,0,1,-7.599999999999994,-23.2,-31.599999999999994
1659,1659,0,91.9,64.5,7.0,79.2,69.9,91.3,37.7,10,2,-27.40000000000001,-9.299999999999995,-53.6
1660,1660,1,63.7,36.2,4.0,72.0,63.4,59.3,55.7,7,1,-27.5,-8.600000000000001,-3.5999999999999943
1661,1661,1,72.9,32.6,4.0,76.9,31.5,71.7,60.5,2,0,-40.3,-45.400000000000006,-11.200000000000005
1662,1662,0,93.8,52.1,6.0,81.3,40.7,98.2,53.3,6,0,-41.7,-40.6,-44.900000000000006
1663,1663,1,60.5,20.4,3.0,33.5,51.7,63.1,28.8,1,2,-40.1,18.200000000000003,-34.3
1664,1664,0,66.7,55.9,6.0,69.1,48.7,96.8,56.7,1,2,-10.800000000000004,-20.39999999999999,-40.1
1665,1665,1,54.9,54.0,4.0,61.2,36.5,50.4,31.6,13,1,-0.8999999999999986,-24.700000000000003,-18.8
1666,1666,1,65.6,31.2,4.0,73.8,33.3,51.2,37.4,6,2,-34.39999999999999,-40.5,-13.800000000000004
1667,1667,1,77.8,55.8,5.0,57.6,35.4,33.4,37.8,13,0,-22.0,-22.200000000000003,4.399999999999999
1668,1668,1,63.2,33.2,4.0,72.7,34.7,59.3,36.6,11,2,-30.0,-38.0,-22.7
1669,1669,0,67.5,23.9,9.0,84.2,43.6,81.9,42.3,7,2,-43.6,-40.6,-39.60000000000001
1670,1670,1,51.6,66.1,3.0,31.6,57.6,62.9,60.2,3,1,14.499999999999991,26.0,-2.699999999999996
1671,1671,0,91.3,43.8,6.0,93.0,22.1,68.7,55.6,10,0,-47.5,-70.9,-13.1
1672,1672,0,87.4,58.8,6.0,97.8,58.8,92.8,53.7,9,2,-28.60000000000001,-39.0,-39.1
1673,1673,1,64.0,34.6,2.0,73.9,53.1,70.0,30.1,9,0,-29.4,-20.800000000000004,-39.9
1674,1674,1,77.3,52.8,2.0,65.3,36.5,38.6,26.8,3,1,-24.5,-28.8,-11.8
1675,1675,1,37.1,31.9,3.0,52.4,38.9,68.9,33.0,6,1,-5.200000000000003,-13.5,-35.900000000000006
1676,1676,0,90.6,54.2,7.0,71.7,48.9,86.9,48.3,12,0,-36.39999999999999,-22.800000000000004,-38.60000000000001
1677,1677,0,73.2,57.4,7.0,80.0,42.2,88.5,43.4,11,1,-15.800000000000004,-37.8,-45.1
1678,1678,1,39.9,60.9,3.0,64.2,56.7,66.7,24.2,9,0,21.0,-7.5,-42.5
1679,1679,1,32.5,34.1,1.0,63.8,37.9,66.5,30.7,8,0,1.6000000000000014,-25.9,-35.8
1680,1680,0,70.2,66.7,6.0,61.8,57.0,94.2,59.5,8,2,-3.5,-4.799999999999997,-34.7
1681,1681,0,93.6,56.8,7.0,99.7,66.0,72.0,54.4,10,0,-36.8,-33.7,-17.6
1682,1682,0,86.2,54.1,9.0,80.3,30.6,65.0,30.3,5,0,-32.1,-49.7,-34.7
1683,1683,0,77.9,53.5,9.0,100.0,38.2,83.9,67.1,3,2,-24.40000000000001,-61.8,-16.80000000000001
1684,1684,1,62.6,54.0,1.0,70.2,61.4,74.5,57.8,0,1,-8.600000000000001,-8.800000000000004,-16.700000000000003
1685,1685,0,83.8,39.9,9.0,88.4,54.3,99.9,68.4,8,2,-43.9,-34.10000000000001,-31.5
1686,1686,1,72.1,23.5,3.0,74.5,51.3,64.0,60.2,13,1,-48.6,-23.200000000000003,-3.799999999999997
1687,1687,1,54.8,30.4,1.0,39.8,31.7,59.3,56.0,1,2,-24.4,-8.099999999999998,-3.299999999999997
1688,1688,1,65.6,55.2,1.0,72.7,34.6,67.2,32.2,11,0,-10.399999999999991,-38.1,-35.0
1689,1689,1,50.6,37.2,2.0,65.0,56.7,51.5,27.0,13,1,-13.4,-8.299999999999997,-24.5
1690,1690,1,37.7,33.9,3.0,57.1,28.3,67.8,26.6,4,1,-3.800000000000004,-28.8,-41.2
1691,1691,1,64.7,21.8,1.0,67.1,23.6,53.4,56.5,7,1,-42.900000000000006,-43.49999999999999,3.1000000000000014
1692,1692,0,82.4,40.2,6.0,62.1,63.5,98.7,58.7,4,0,-42.2,1.3999999999999986,-40.0
1693,1693,0,72.0,54.1,7.0,82.3,37.0,71.4,56.1,7,2,-17.9,-45.3,-15.300000000000004
1694,1694,0,74.1,65.7,8.0,62.3,52.1,76.0,39.1,10,0,-8.399999999999991,-10.199999999999996,-36.9
1695,1695,0,91.5,32.7,6.0,68.9,44.1,97.5,21.6,9,0,-58.8,-24.800000000000004,-75.9
1696,1696,1,56.7,52.7,4.0,75.5,55.3,32.9,30.8,6,1,-4.0,-20.200000000000003,-2.099999999999998
1697,1697,1,68.1,38.1,1.0,67.1,51.9,62.0,30.0,4,1,-29.999999999999996,-15.199999999999996,-32.0
1698,1698,1,39.4,30.6,3.0,50.8,30.2,39.5,65.4,5,2,-8.799999999999997,-20.6,25.90000000000001
1699,1699,0,85.3,52.0,8.0,63.2,43.7,72.6,47.7,6,0,-33.3,-19.5,-24.89999999999999
1700,1700,0,94.5,56.9,6.0,96.5,50.1,86.6,52.2,10,2,-37.6,-46.4,-34.39999999999999
1701,1701,0,63.2,52.1,8.0,90.4,41.5,91.6,31.4,10,0,-11.1,-48.900000000000006,-60.2
1702,1702,1,68.7,32.4,1.0,55.7,68.3,62.7,55.2,3,2,-36.3,12.599999999999994,-7.5
1703,1703,0,70.8,62.5,8.0,66.1,49.6,75.2,47.3,1,1,-8.299999999999997,-16.499999999999993,-27.90000000000001
1704,1704,1,37.4,67.8,1.0,69.9,60.0,37.1,58.2,4,0,30.4,-9.900000000000006,21.1
1705,1705,0,91.3,52.1,6.0,83.8,42.3,74.1,66.9,10,2,-39.2,-41.5,-7.199999999999989
1706,1706,1,70.0,20.6,4.0,63.5,34.6,30.0,33.9,4,0,-49.4,-28.9,3.899999999999999
1707,1707,1,60.0,34.1,3.0,66.1,22.9,79.1,23.8,5,2,-25.9,-43.2,-55.3
1708,1708,1,34.9,23.0,3.0,50.5,50.2,55.5,52.5,5,0,-11.9,-0.2999999999999971,-3.0
1709,1709,0,62.6,58.5,8.0,89.3,56.9,88.9,29.8,5,1,-4.100000000000001,-32.4,-59.10000000000001
1710,1710,0,82.3,42.2,6.0,76.7,37.1,91.8,31.0,0,2,-40.1,-39.6,-60.8
1711,1711,0,83.9,69.2,6.0,94.7,28.4,86.6,50.5,6,1,-14.700000000000005,-66.30000000000001,-36.1
1712,1712,1,31.9,58.2,3.0,34.5,34.0,79.2,32.9,1,2,26.300000000000004,-0.5,-46.3
1713,1713,1,36.9,30.1,5.0,66.3,24.7,63.5,64.7,0,1,-6.799999999999997,-41.6,1.2000000000000028
1714,1714,0,80.5,61.2,6.0,80.7,58.8,93.6,52.7,1,0,-19.3,-21.90000000000001,-40.89999999999999
1715,1715,0,78.7,48.3,6.0,92.4,52.4,83.8,53.0,6,1,-30.40000000000001,-40.00000000000001,-30.8
1716,1716,1,51.3,32.4,3.0,53.4,64.6,67.6,22.3,1,2,-18.9,11.199999999999996,-45.3
1717,1717,0,80.6,48.6,6.0,97.5,19.3,92.1,45.3,7,2,-31.999999999999996,-78.2,-46.8
1718,1718,1,50.0,27.3,4.0,57.0,33.2,30.2,58.1,4,0,-22.7,-23.8,27.9
1719,1719,0,86.6,46.8,8.0,71.3,67.4,93.2,50.7,2,0,-39.8,-3.899999999999992,-42.5
1720,1720,1,36.6,36.4,3.0,70.2,66.7,76.1,30.6,2,1,-0.2000000000000028,-3.5,-45.49999999999999
1721,1721,1,69.7,54.1,2.0,72.6,50.9,52.8,32.2,9,1,-15.6,-21.7,-20.599999999999994
1722,1722,0,84.6,58.1,6.0,80.0,34.5,91.8,40.2,3,0,-26.499999999999996,-45.5,-51.6
1723,1723,0,89.2,43.8,6.0,94.9,47.4,81.5,36.1,11,1,-45.400000000000006,-47.50000000000001,-45.4
1724,1724,0,97.8,40.4,6.0,90.2,41.2,98.9,59.3,13,1,-57.4,-49.0,-39.60000000000001
1725,1725,0,68.1,66.9,6.0,66.8,45.0,60.4,43.4,3,2,-1.1999999999999886,-21.8,-17.0
1726,1726,1,64.6,55.2,4.0,61.8,66.6,59.9,25.7,7,1,-9.399999999999991,4.799999999999997,-34.2
1727,1727,0,70.0,40.0,6.0,90.1,51.0,90.7,22.3,9,1,-30.0,-39.1,-68.4
1728,1728,0,87.0,46.9,6.0,84.3,58.3,87.3,58.0,3,2,-40.1,-26.0,-29.3
1729,1729,1,50.2,52.0,4.0,35.5,66.0,66.2,23.2,4,0,1.7999999999999972,30.5,-43.0
1730,1730,1,69.8,53.1,5.0,55.5,56.3,52.5,57.3,2,2,-16.699999999999996,0.7999999999999972,4.799999999999997
1731,1731,0,66.3,43.2,6.0,98.5,60.2,73.6,39.0,8,1,-23.099999999999994,-38.3,-34.599999999999994
1732,1732,1,35.8,34.7,3.0,61.6,55.9,60.3,36.5,9,0,-1.0999999999999943,-5.700000000000003,-23.8
1733,1733,1,60.4,36.8,2.0,66.4,57.8,56.9,61.0,4,2,-23.6,-8.600000000000009,4.100000000000001
1734,1734,0,92.2,52.3,9.0,94.6,37.5,77.6,48.5,5,2,-39.900000000000006,-57.1,-29.099999999999994
1735,1735,0,81.1,57.9,8.0,92.7,57.8,87.9,50.9,4,2,-23.2,-34.900000000000006,-37.00000000000001
1736,1736,1,52.2,54.9,3.0,66.7,20.9,74.4,58.7,12,1,2.699999999999996,-45.8,-15.700000000000005
1737,1737,1,32.1,57.3,4.0,33.4,33.0,66.3,53.4,12,1,25.2,-0.3999999999999986,-12.9
1738,1738,0,93.1,62.3,8.0,67.5,37.6,82.4,54.0,9,0,-30.8,-29.9,-28.40000000000001
1739,1739,1,61.4,23.2,4.0,60.4,37.4,78.2,24.3,11,1,-38.2,-23.0,-53.900000000000006
1740,1740,0,91.6,39.3,6.0,82.8,42.5,70.9,58.0,0,0,-52.3,-40.3,-12.900000000000006
1741,1741,1,52.3,33.6,1.0,54.6,39.0,65.4,32.6,7,1,-18.7,-15.6,-32.800000000000004
