,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
1197,0,1.6838553640695721,-1.6412536375179743,0.7693374401451565,99.2,50.1,95.4,48.3,11,1,-2.7481517993790385,-49.1,-47.10000000000001
1198,0,1.2345010851036524,0.9194576515049129,1.5868851655187928,71.1,39.4,84.0,51.8,11,1,-0.41920567921488006,-31.699999999999996,-32.2
1199,1,0.1223492446630009,1.29583516380224,-0.048210285228479824,70.7,26.3,32.7,22.2,5,0,0.8639880616130944,-44.400000000000006,-10.500000000000004
1200,0,-0.4618113179926952,-0.19623283137645006,0.36056357745833834,73.1,41.4,98.5,52.5,11,1,0.2678586859528544,-31.699999999999996,-46.0
1201,1,0.021244531895669102,1.1278094886695047,-0.45698414791529796,72.8,32.9,37.2,33.5,10,2,0.828624454582402,-39.9,-3.700000000000003
1202,1,-0.40002510463488117,1.1479725696854328,-1.2745318732889344,53.7,56.7,63.2,30.7,10,2,1.222676075781544,3.0,-32.5
1203,0,1.1727148717458387,-0.10213845330211836,0.7693374401451565,86.7,42.8,91.5,37.7,5,1,-1.1315297636902522,-43.900000000000006,-53.8
1204,0,0.44251416842621893,0.09277132985185457,0.36056357745833834,92.5,65.1,94.6,39.0,3,1,-0.3282706897073863,-27.400000000000006,-55.599999999999994
1205,0,0.9761223746982488,1.5041870009668317,0.36056357745833834,80.0,58.0,69.8,60.8,6,0,0.25270285436827145,-22.0,-9.0
1206,0,0.7177436642928444,-1.6278115835073554,0.7693374401451565,74.5,55.3,68.0,54.0,9,1,-1.8691135674732604,-19.200000000000003,-14.0
1207,0,-0.40564203312195524,-0.828009369875535,0.36056357745833834,70.5,50.1,72.4,44.8,6,0,-0.2575434756460013,-20.4,-27.60000000000001
1208,0,-0.012457039026775366,-0.7944042348489879,0.36056357745833834,82.9,23.1,72.6,66.8,10,0,-0.5859198266452861,-59.800000000000004,-5.799999999999997
1209,1,-0.270835749432179,-1.621090556502046,-1.2745318732889344,70.0,23.8,62.5,33.1,6,0,-0.9749195039829008,-46.2,-29.4
1210,1,0.14481695861129643,0.6573375982978458,-0.45698414791529796,52.1,30.5,62.9,36.5,5,2,0.36384561932187637,-21.6,-26.4
1211,0,1.0884609444397286,0.9261786785102224,0.7693374401451565,93.1,55.7,98.3,60.4,7,0,-0.2828031949536389,-37.39999999999999,-37.9
1212,0,1.352456583332206,-1.0430822340454364,0.7693374401451565,68.1,32.0,81.0,39.2,4,0,-2.0004641078729746,-36.099999999999994,-41.8
1213,0,1.1221625153621724,0.10621338386247359,1.1781113028319747,97.0,44.8,83.0,55.6,12,0,-0.9294520092291535,-52.2,-27.4
1214,1,-0.8606132405749488,1.4436977579190475,-0.048210285228479824,76.1,28.4,70.3,56.3,1,2,1.8592210023340041,-47.699999999999996,-14.0
1215,0,0.7402113782411407,-1.5606013134542613,0.7693374401451565,77.5,27.8,81.4,51.9,13,0,-1.838801904304096,-49.7,-29.500000000000007
1216,1,-0.10794482330703349,0.8388053274411997,-0.048210285228479824,59.4,30.2,60.4,63.3,10,0,0.7275855773518531,-29.2,2.8999999999999986
1217,1,0.004393746434446468,-1.6009274754861176,-0.45698414791529796,55.8,61.7,62.4,33.3,11,0,-1.2073089216131634,5.900000000000006,-29.1
1218,1,-2.028934365886341,-0.633099586721562,-1.6833057359757524,36.2,34.2,68.5,37.4,7,0,1.3489746723197305,-2.0,-31.1
1219,0,1.2850534414873187,0.44898576113325384,1.5868851655187928,90.6,52.3,84.5,52.5,7,2,-0.8183092442755496,-38.3,-32.0
1220,0,0.9817393031853224,0.13981851888902067,0.36056357745833834,94.5,51.3,82.7,66.2,0,1,-0.7778936933833297,-43.2,-16.5
1221,1,-0.6022345301695452,1.3563244068500244,-1.2745318732889344,78.8,35.4,71.2,52.2,6,0,1.5611563145038836,-43.4,-19.0
1222,0,0.7739129491635843,0.3683334370695407,0.36056357745833834,87.0,48.5,64.4,69.3,2,0,-0.41920567921488006,-38.5,4.8999999999999915
1223,0,1.4984967239961304,-0.43146877656227955,1.5868851655187928,61.3,57.5,87.7,38.3,2,2,-1.6720877568736898,-3.799999999999997,-49.400000000000006
1224,1,-1.0066533812388727,0.72454786835094,-0.8657580106021161,68.2,23.3,38.0,66.0,10,1,1.4500135495502797,-44.900000000000006,28.0
1225,0,0.26277245683985084,0.16670262691025822,1.5868851655187928,74.4,41.7,64.0,47.7,2,2,-0.11103710366170538,-32.7,-16.299999999999997
1226,0,-0.27645267791925304,0.4153806261067068,0.7693374401451565,74.5,40.4,73.7,50.8,2,2,0.5608714299214468,-34.1,-22.900000000000006
1227,0,1.4535612960995385,0.10621338386247359,1.5868851655187928,61.1,60.8,70.1,34.9,11,2,-1.227516697059274,-0.30000000000000426,-35.199999999999996
1228,1,-0.47304517496684295,0.5094750041810384,-0.048210285228479824,71.8,56.6,57.1,55.4,0,2,0.8084166791362922,-15.199999999999996,-1.7000000000000028
1229,1,-1.6357493717911606,0.4691488421491819,-1.6833057359757524,33.1,20.4,63.1,57.5,3,1,1.8238573953033117,-12.700000000000003,-5.600000000000001
1230,0,-0.22590032153558715,1.5713972710199258,0.36056357745833834,98.3,59.0,81.4,61.8,11,2,1.3843382793504224,-39.3,-19.60000000000001
1231,0,0.06617995979226092,0.9060155974942938,0.36056357745833834,67.4,44.7,84.7,44.6,0,1,0.6214947562597761,-22.700000000000003,-40.1
1232,0,0.7907637346248062,0.72454786835094,1.1781113028319747,77.8,40.9,80.4,40.7,13,1,-0.1666084861385068,-36.9,-39.7
1233,0,1.4198597251770941,-1.6815797995498307,0.36056357745833834,79.5,37.8,90.1,32.7,2,2,-2.541022101056413,-41.7,-57.39999999999999
1234,0,0.7121267358057707,0.40865959910139726,0.36056357745833834,85.4,56.7,60.3,35.2,4,2,-0.3333226335689135,-28.700000000000003,-25.099999999999994
1235,0,0.6447235939608825,0.18686570792618676,0.36056357745833834,85.8,48.5,84.9,46.9,10,2,-0.43941345466098986,-37.3,-38.00000000000001
1236,1,0.27400631381399904,-1.2111079091781718,-1.2745318732889344,39.0,35.4,60.1,56.6,0,1,-1.1567894829978895,-3.6000000000000014,-3.5
1237,1,-0.478662103453917,0.8455263544465093,-0.8657580106021161,50.1,33.5,33.7,57.5,13,0,1.0660658160741927,-16.6,23.799999999999997
1238,0,-0.20343260758729081,-0.7742411538330598,1.5868851655187928,97.0,42.2,99.2,30.2,0,2,-0.39899790376877065,-54.8,-69.0
1239,0,1.2064164426682824,-0.5188421276313018,1.1781113028319747,83.2,56.9,81.0,51.0,12,1,-1.4750619462741188,-26.300000000000004,-30.0
1240,1,0.10549845920177907,-1.2715971522259564,-1.6833057359757524,50.2,57.6,38.2,50.1,5,2,-1.0506986619058127,7.399999999999999,11.899999999999999
1241,1,-0.34385581976414115,-0.7070308837799657,-0.8657580106021161,52.1,35.9,50.3,26.3,11,1,-0.22217986861530925,-16.200000000000003,-23.999999999999996
1242,0,-0.06862632389751534,-0.5322841816419208,1.5868851655187928,82.1,24.0,94.2,31.0,6,1,-0.33837457743044064,-58.099999999999994,-63.2
1243,1,0.08303074525348277,-0.9019406669339386,-1.6833057359757524,53.3,32.7,55.8,21.2,5,0,-0.7526339740756924,-20.599999999999994,-34.599999999999994
1244,0,1.296287298461466,-0.8078462888596069,0.7693374401451565,73.5,36.3,99.6,54.4,1,2,-1.773126634104239,-37.2,-45.199999999999996
1245,0,0.5043003817840326,-0.5390052086472303,1.1781113028319747,66.3,32.0,64.2,63.6,2,1,-0.8587247951677691,-34.3,-0.6000000000000014
1246,0,1.4254766536641685,1.4638608389349754,1.5868851655187928,78.0,52.3,68.4,20.7,4,2,-0.18176431772308974,-25.700000000000003,-47.7
1247,0,0.5380019527064763,-0.8212883428702255,0.36056357745833834,91.0,22.6,97.8,69.9,11,2,-1.1012181005210866,-68.4,-27.89999999999999
1248,0,1.4872628670219823,-1.2111079091781718,1.5868851655187928,72.7,59.0,83.1,42.7,11,0,-2.24800935708782,-13.700000000000003,-40.39999999999999
1249,0,-0.012457039026775366,0.12637646487840165,0.36056357745833834,92.0,41.5,70.0,21.6,7,2,0.10619648238397555,-50.5,-48.4
1250,0,-0.19781567910021713,-0.06853331827557128,1.5868851655187928,88.7,39.3,98.8,30.3,12,0,0.12640425783008533,-49.400000000000006,-68.5
1251,1,-0.5235975313505089,-1.4396228273586917,-1.2745318732889344,74.8,66.6,33.6,24.0,0,1,-0.6111795459529237,-8.200000000000003,-9.600000000000001
1252,0,0.5604696666547726,0.5430801392075856,1.5868851655187928,96.5,65.0,93.5,31.4,10,0,-0.0958812720771228,-31.5,-62.1
1253,0,0.6615743794221044,-1.184223801156934,0.36056357745833834,75.0,60.5,83.7,43.2,3,2,-1.4851658339971738,-14.5,-40.5
1254,1,-2.0345512943734145,-1.426180773348073,-0.048210285228479824,63.3,62.2,61.1,21.0,12,1,0.7578972405210178,-1.0999999999999943,-40.1
1255,1,-0.8999317399844668,0.6506165712925362,-1.2745318732889344,56.1,23.9,50.5,31.0,0,0,1.298455233704456,-32.2,-19.5
1256,0,1.436710510638316,0.5901273282447517,0.7693374401451565,84.5,46.0,93.2,51.0,2,0,-0.8486209074447137,-38.5,-42.2
1257,0,0.3470263841459608,0.6170114362659892,1.5868851655187928,60.0,49.7,60.5,46.3,1,1,0.15166397713772262,-10.299999999999997,-14.200000000000003
1258,1,-0.877464026036171,1.1009253806482668,-0.45698414791529796,52.7,23.9,73.3,62.1,11,2,1.6167276969806854,-28.800000000000004,-11.199999999999996
1259,0,0.8806345904179906,0.7178268413456305,0.36056357745833834,88.8,62.3,99.3,59.0,11,2,-0.2524915317844741,-26.5,-40.3
1260,1,0.1223492446630009,0.8992945704889843,-0.048210285228479824,51.0,62.7,50.8,55.5,1,1,0.565923373782974,11.700000000000003,4.700000000000003
1261,0,-0.29892039186754893,0.3884965180854692,1.1781113028319747,92.1,61.8,85.3,32.1,2,2,0.5608714299214468,-30.299999999999997,-53.199999999999996
1262,1,-0.3382388912770671,0.34817035605361263,-1.6833057359757524,51.7,38.2,62.6,65.6,5,2,0.5659233737829744,-13.5,2.999999999999993
1263,1,-1.040354952161317,1.3159982448181682,-0.8657580106021161,59.0,65.8,62.6,35.2,5,0,1.9248962725338608,6.799999999999997,-27.4
1264,1,-0.8100608841912829,0.7111058143403209,-1.6833057359757524,38.0,64.0,52.8,28.5,9,0,1.2630916266737635,26.0,-24.299999999999997
1265,0,1.6276860791988321,-1.6614167185339026,0.7693374401451565,89.5,65.4,93.4,50.1,9,1,-2.712788192348346,-24.099999999999994,-43.300000000000004
1266,0,1.0940778729268024,0.08605030284654554,1.5868851655187928,71.2,53.4,95.2,36.0,13,2,-0.9193481215060985,-17.800000000000004,-59.2
1267,1,-2.0963375077312283,-0.5994944516950149,-0.048210285228479824,36.1,63.7,50.1,25.3,13,1,1.4348577179656972,27.6,-24.8
1268,0,1.0322916595689888,-0.7540780728171312,0.36056357745833834,84.8,48.4,65.7,41.2,6,2,-1.495269721720229,-36.4,-24.5
1269,1,-0.270835749432179,0.731268895356249,-1.2745318732889344,79.8,33.7,78.9,34.3,1,1,0.7932608475517097,-46.099999999999994,-44.60000000000001
1270,1,-0.37194046219951116,-0.8750565589127011,-0.8657580106021161,30.9,24.2,50.9,20.4,3,1,-0.3232187458458584,-6.699999999999999,-30.5
1271,1,-1.0291210951871688,-0.8548934778967725,-1.2745318732889344,52.0,36.4,58.1,50.9,6,1,0.2830145175374366,-15.600000000000001,-7.200000000000003
1272,1,0.16728467255959273,-0.9825929909976515,-0.048210285228479824,65.5,32.7,58.1,38.7,9,2,-0.8890364583369339,-32.8,-19.4
1273,0,0.9087192328533606,0.6371745172819172,0.36056357745833834,86.2,23.6,75.4,65.8,9,2,-0.338374577430441,-62.6,-9.600000000000009
1274,1,-2.1244221501665983,0.8455263544465093,-0.8657580106021161,39.4,31.7,60.4,27.3,6,1,2.546285367501738,-7.699999999999999,-33.099999999999994
1275,1,0.03247838886981646,-1.2648761252206469,-1.2745318732889344,65.7,66.8,60.7,54.2,8,0,-0.9799714478444277,1.0999999999999943,-6.5
1276,1,-2.0401682228604883,1.2084618127332174,-0.45698414791529796,64.5,51.5,59.8,65.8,2,0,2.7433111781013086,-13.0,6.0
1277,1,0.02686146038274278,-0.5322841816419208,-0.45698414791529796,36.5,62.5,62.9,31.6,1,1,-0.42425762307640763,26.0,-31.299999999999997
1278,1,-1.9109788676577866,0.7514319763721775,-0.8657580106021161,69.2,37.5,51.2,32.9,9,0,2.28358428670231,-31.700000000000003,-18.300000000000004
1279,1,0.16166774407251905,0.3145652210270655,-0.45698414791529796,62.3,36.4,57.8,31.3,8,2,0.09104065079939297,-25.9,-26.499999999999996
1280,0,1.6333030076859059,0.49603295017041943,0.36056357745833834,91.0,43.3,78.0,52.2,11,2,-1.0961661566595595,-47.7,-25.799999999999997
1281,0,1.0491424450302105,-1.251434071210028,0.36056357745833834,93.1,41.6,76.2,29.6,6,0,-1.8842693990578432,-51.49999999999999,-46.6
1282,0,0.02686146038274278,-0.1559066693445935,1.5868851655187928,98.0,64.1,81.7,43.2,2,0,-0.14134876683086986,-33.900000000000006,-38.5
1283,1,-0.2539849639709571,-0.9960350450082703,-0.8657580106021161,57.2,32.0,74.6,32.6,0,0,-0.5202445564454292,-25.200000000000003,-41.99999999999999
1284,1,0.6278728084996608,-0.8481724508914634,-1.6833057359757524,40.0,33.7,58.5,54.4,1,2,-1.2022569777516365,-6.299999999999997,-4.100000000000001
1285,1,-0.2596018924580312,-0.9153827209445574,-0.8657580106021161,54.3,68.8,68.9,30.5,3,0,-0.4545692862455721,14.5,-38.400000000000006
1286,0,0.2683893853269245,-0.3709795335144949,1.1781113028319747,81.7,20.6,60.4,65.1,2,1,-0.5202445564454292,-61.1,4.699999999999996
1287,1,-0.9336333109069109,1.4235346769031185,-0.45698414791529796,61.1,58.2,53.7,22.0,7,1,1.909740440949278,-2.8999999999999986,-31.700000000000003
1288,0,1.4816459385349086,-0.08869639929149933,1.5868851655187928,95.1,57.9,79.8,63.5,4,2,-1.3992827883512073,-37.199999999999996,-16.299999999999997
1289,0,0.7065098073186963,0.7379899223615585,0.36056357745833834,93.9,44.7,84.8,43.2,6,0,-0.0807254404925402,-49.2,-41.599999999999994
1290,0,-0.1360294657424035,0.30784419402175606,0.36056357745833834,82.0,56.6,96.8,50.4,8,0,0.35374173159882133,-25.4,-46.4
1291,1,0.4312803114520708,0.5901273282447517,-0.45698414791529796,34.5,21.0,73.8,30.9,9,2,0.055677043768700966,-13.5,-42.9
1292,0,1.0042070171336188,-0.8817775859180106,0.36056357745833834,99.4,49.1,93.8,57.8,6,2,-1.5659969357816137,-50.300000000000004,-36.0
1293,1,0.1785185295337409,0.5565221932182045,-0.45698414791529796,33.1,61.0,60.8,35.7,10,1,0.2577547982297993,27.9,-25.099999999999994
1294,1,0.5885543090901426,-1.4194597463427634,-1.2745318732889344,74.1,51.9,36.8,54.7,7,2,-1.5963085989507781,-22.199999999999996,17.900000000000006
1295,1,-0.7819762417559128,0.502753977175729,-0.8657580106021161,61.7,68.5,61.0,55.5,9,1,1.081221647658775,6.799999999999997,-5.5
1296,1,0.47059881086158895,-1.7084639075710684,-0.45698414791529796,67.3,31.1,37.9,56.1,9,1,-1.7074513639043822,-36.199999999999996,18.200000000000003
1297,1,-0.35508967673828895,1.0135520295792446,-0.45698414791529796,55.3,60.1,53.0,31.5,12,2,1.081221647658775,4.800000000000004,-21.5
1298,1,-0.9448671678810587,0.8522473814518187,-0.45698414791529796,68.1,36.0,31.9,64.3,2,0,1.4904291004424992,-32.099999999999994,32.4
1299,1,-0.6303191726049151,-1.4396228273586917,-0.048210285228479824,59.9,66.2,61.1,34.8,10,0,-0.5151926125839017,6.300000000000004,-26.300000000000004
1300,1,0.21222010045618456,0.6102904092606797,-0.8657580106021161,38.8,50.2,52.1,55.3,6,2,0.2678586859528544,11.400000000000006,3.1999999999999957
1301,1,-0.9504840963681328,0.6170114362659892,-1.2745318732889344,58.0,64.0,30.2,51.1,11,1,1.3186630091505656,6.0,20.900000000000002
1302,1,0.330175598684739,0.5699642472288231,-0.45698414791529796,63.1,38.2,69.7,22.5,3,0,0.13145620169161248,-24.9,-47.2
1303,0,0.7682960206765107,0.3414493290483031,0.36056357745833834,69.6,65.1,81.5,53.4,1,2,-0.43436151079946267,-4.5,-28.1
1304,1,-1.6413663002782348,1.2219038667438364,-0.8657580106021161,69.3,32.0,66.4,20.9,2,0,2.3947270516559143,-37.3,-45.50000000000001
1305,0,1.3131380839226887,1.4705818659402845,1.5868851655187928,83.0,41.6,87.0,66.4,1,1,-0.07567349663101339,-41.4,-20.599999999999994
1306,0,0.2290708859174064,0.5901273282447517,1.1781113028319747,68.4,51.9,94.2,54.6,6,0,0.23754702278368992,-16.500000000000007,-39.6
1307,0,-0.19219875061314345,0.30784419402175606,0.7693374401451565,91.1,42.6,86.7,56.4,0,2,0.4042611702140959,-48.49999999999999,-30.300000000000004
1308,0,0.04932917433103909,-1.311923314257813,0.7693374401451565,99.5,47.4,84.1,50.7,7,2,-1.030490886459703,-52.1,-33.39999999999999
1309,0,1.2513518705648743,-1.036361207040127,0.36056357745833834,88.9,52.2,91.2,36.8,10,2,-1.9044771745039526,-36.7,-54.400000000000006
1310,1,-0.22590032153558715,-0.8683355319073915,-0.8657580106021161,79.1,63.7,66.0,20.4,2,0,-0.4495173423840449,-15.399999999999991,-45.6
1311,0,0.4818326678357363,0.15326057289963968,1.5868851655187928,78.6,25.3,64.9,59.6,9,1,-0.31816680198433056,-53.3,-5.300000000000004
1312,0,0.20660317196911088,1.5512341900039976,0.36056357745833834,76.3,40.4,92.6,48.2,4,1,0.9801827704282258,-35.9,-44.39999999999999
1313,1,0.07741381676640909,-0.7809621808383693,-1.6833057359757524,70.9,58.5,56.3,26.1,4,1,-0.6566470407066711,-12.400000000000006,-30.199999999999996
1314,0,0.7008928788316225,-1.0901294230826022,0.36056357745833834,69.6,48.0,95.3,21.4,9,2,-1.4498022269664816,-21.599999999999994,-73.9
1315,1,-0.03492475297507088,0.34817035605361263,-1.2745318732889344,75.6,35.9,58.6,33.0,7,0,0.2931184052604913,-39.699999999999996,-25.6
1316,0,0.9648885177241007,-1.2312709901941,1.5868851655187928,95.3,33.8,97.1,61.6,6,2,-1.7933344095503492,-61.5,-35.49999999999999
1317,1,0.5717035236289207,-0.9086616939392481,-0.8657580106021161,67.8,27.6,60.8,53.1,6,1,-1.197205033890109,-40.199999999999996,-7.699999999999996
1318,1,0.021244531895669102,1.2017407857279079,-0.048210285228479824,75.9,22.7,52.6,21.5,13,2,0.8841958370592038,-53.2,-31.1
1319,0,1.3861581542546504,0.1465395458943302,0.7693374401451565,84.6,59.8,76.5,63.8,1,1,-1.1365817075517795,-24.799999999999997,-12.700000000000003
1320,1,0.20660317196911088,-0.7271939647958937,-0.048210285228479824,30.5,66.2,63.9,57.0,0,2,-0.7324261986295827,35.7,-6.899999999999999
1321,0,1.464795153073686,1.248787974765074,1.5868851655187928,99.8,50.6,85.8,57.2,0,1,-0.3787901283226602,-49.199999999999996,-28.599999999999994
1322,0,1.6894722925566459,-0.09541742629680884,1.1781113028319747,93.3,55.4,79.2,53.6,12,2,-1.5912566550892502,-37.9,-25.6
1323,1,-0.7763593132688388,-0.7339149918012032,-1.2745318732889344,58.0,50.7,39.6,32.5,10,1,0.14661203327619507,-7.299999999999997,-7.100000000000001
1324,1,0.4537480254003663,-1.34552844928436,-1.6833057359757524,52.5,31.4,63.9,31.8,10,1,-1.4194905637973168,-21.1,-32.099999999999994
1325,0,-0.24275110699680896,-0.08197537228618983,0.7693374401451565,98.9,40.1,83.3,33.5,7,2,0.15671592099925014,-58.800000000000004,-49.8
1326,1,-0.5123636743763611,1.3159982448181682,-1.2745318732889344,74.7,67.0,33.0,50.3,1,2,1.4500135495502797,-7.700000000000003,17.299999999999997
1327,1,-2.1019544362183025,1.3025561908075491,-0.8657580106021161,30.5,63.8,54.2,34.9,4,0,2.869609774639495,33.3,-19.300000000000004
1328,0,1.3019042269485406,-0.04164921025433372,0.7693374401451565,91.0,58.5,85.2,26.9,12,2,-1.2022569777516365,-32.5,-58.300000000000004
1329,0,0.29085709927522085,-1.6748587725445212,0.36056357745833834,93.2,56.7,90.2,54.5,5,0,-1.5205294410278662,-36.5,-35.7
1330,1,-0.680871528988581,0.5296380851969665,-0.048210285228479824,58.8,38.5,34.7,36.7,9,0,1.0104944335973907,-20.299999999999997,2.0
1331,0,1.0659932304914324,0.502753977175729,0.36056357745833834,60.0,59.7,60.4,36.5,9,0,-0.5808678827837589,-0.29999999999999716,-23.9
1332,0,1.6613876501212759,0.3817754910801597,0.7693374401451565,87.4,54.6,74.1,58.8,7,0,-1.2073089216131634,-32.800000000000004,-15.299999999999997
1333,1,-0.40002510463488117,-0.5188421276313018,-1.2745318732889344,68.0,36.1,50.0,58.7,2,1,-0.030206001877265614,-31.9,8.700000000000003
1334,0,0.7851468061377325,-0.3104902904667103,0.7693374401451565,96.0,29.2,97.4,54.8,10,2,-0.9395558969522085,-66.8,-42.60000000000001
1335,1,-0.35508967673828895,-0.8952196399286291,-1.6833057359757524,37.3,54.8,37.5,50.9,12,1,-0.35353040901502325,17.5,13.399999999999999
1336,1,-0.16411410817777347,0.5229170581916575,-0.8657580106021161,54.5,38.7,39.9,53.7,2,2,0.5406636544753375,-15.799999999999997,13.800000000000004
1337,1,-0.37194046219951116,1.248787974765074,-0.8657580106021161,55.8,30.8,55.9,35.9,3,0,1.2731955143968186,-24.999999999999996,-20.0
1338,1,-2.028934365886341,1.4235346769031185,-1.2745318732889344,61.7,51.7,62.2,56.7,12,1,2.8948694939471324,-10.0,-5.5
1339,0,1.4479443676124641,0.1465395458943302,0.36056357745833834,84.2,54.0,93.0,42.7,11,0,-1.192153090028581,-30.200000000000003,-50.3
1340,1,-0.8100608841912829,-0.6734257487534187,-0.048210285228479824,52.6,51.9,64.2,27.0,12,1,0.22239119119910697,-0.7000000000000028,-37.2
1341,0,1.717556934992016,0.8052001924146526,0.36056357745833834,79.7,32.3,83.3,60.5,9,2,-0.9395558969522082,-47.400000000000006,-22.799999999999997
1342,0,1.3693073687934287,1.1143674346588859,0.36056357745833834,91.4,57.7,75.0,36.8,4,1,-0.3939459599072431,-33.7,-38.2
1343,0,0.7907637346248062,0.025561059798760426,1.5868851655187928,88.6,50.4,81.9,41.9,9,0,-0.6920106477373628,-38.199999999999996,-40.00000000000001
1344,1,-1.0347380236742427,1.0673202456217197,-1.6833057359757524,79.5,53.5,33.5,24.7,11,0,1.7329224057958168,-26.0,-8.8
